Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1179,2023-11-02,2023-11-07,First Class,CUS-80220,Corporate,West,Furniture,Tables,HON Conference Table,62.9,1,0.2,-13.64
ORD-1225,2023-11-04,2023-11-07,Standard Class,CUS-77017,Home Office,East,Clothing,Workwear,Wrangler Jeans,1604.7,2,0,248.59
ORD-1269,2023-11-04,2023-11-05,First Class,CUS-36097,Consumer,West,Furniture,Chairs,Alera Mesh Chair,4039.97,4,0.05,56.27
ORD-1425,2023-11-04,2023-11-06,First Class,CUS-54294,Consumer,East,Furniture,Furnishings,Tenex Mat,7417.67,7,0,2259.8
ORD-1032,2023-11-05,2023-11-09,Second Class,CUS-90676,Home Office,East,Clothing,Sportswear,Puma Tights,3331.3,5,0.05,394.83
ORD-1230,2023-11-09,2023-11-16,Standard Class,CUS-82465,Consumer,North,Furniture,Chairs,Hon Office Chair,4123.44,8,0,529.12
ORD-1309,2023-11-13,2023-11-14,Standard Class,CUS-42943,Home Office,East,Furniture,Tables,HON Conference Table,6980.61,7,0.15,808.18
ORD-1337,2023-11-13,2023-11-15,Same Day,CUS-29603,Consumer,East,Office Supplies,Envelopes,Poly Envelope,2327.73,4,0,254.45
ORD-1099,2023-11-16,2023-11-20,Standard Class,CUS-11007,Corporate,North,Clothing,Footwear,Skechers Comfort,7845.91,10,0.1,-453.0
ORD-1128,2023-11-17,2023-11-22,Standard Class,CUS-89310,Consumer,South,Technology,Phones,Samsung Galaxy,308.43,3,0.15,-14.56
ORD-1569,2023-11-18,2023-11-22,Standard Class,CUS-72601,Corporate,East,Technology,Copiers,Xerox WorkCentre,10866.87,9,0,1722.29
ORD-1316,2023-11-19,2023-11-23,Standard Class,CUS-36945,Consumer,North,Technology,Accessories,Logitech Keyboard,3431.3,4,0.05,818.49
ORD-1532,2023-11-21,2023-11-22,Same Day,CUS-23114,Corporate,West,Furniture,Tables,Bevis Training Table,3173.78,6,0.2,-421.94
ORD-1589,2023-11-26,2023-12-02,Second Class,CUS-85308,Consumer,North,Office Supplies,Binders,Ibico Binder,1449.84,3,0.2,-21.77
ORD-1346,2023-11-28,2023-11-29,First Class,CUS-62354,Consumer,East,Furniture,Chairs,Alera Mesh Chair,556.44,1,0,191.1
ORD-1288,2023-12-02,2023-12-09,Standard Class,CUS-75239,Home Office,East,Technology,Phones,Samsung Galaxy,8047.02,9,0,1258.0
ORD-1592,2023-12-02,2023-12-09,First Class,CUS-65410,Consumer,East,Furniture,Furnishings,Tenex Mat,249.27,3,0.1,-1.21
ORD-1313,2023-12-03,2023-12-06,First Class,CUS-48479,Home Office,North,Technology,Phones,Nokia Lumia,802.65,2,0.05,147.77
ORD-1190,2023-12-04,2023-12-06,Same Day,CUS-46170,Home Office,South,Clothing,Outerwear,North Face Parka,1120.05,5,0.3,-370.29
ORD-1427,2023-12-04,2023-12-06,First Class,CUS-14085,Home Office,East,Office Supplies,Appliances,Hoover Vacuum,7268.21,10,0.15,-923.95
ORD-1301,2023-12-06,2023-12-11,Second Class,CUS-34581,Home Office,East,Furniture,Bookcases,Sauder Bookcase,1380.78,8,0.2,-263.9
ORD-1368,2023-12-08,2023-12-15,Same Day,CUS-48393,Corporate,South,Office Supplies,Envelopes,Poly Envelope,7877.33,8,0.3,-2277.38
ORD-1109,2023-12-10,2023-12-16,First Class,CUS-18639,Corporate,South,Office Supplies,Binders,Ibico Binder,8131.79,7,0,2383.36
ORD-1382,2023-12-10,2023-12-16,Standard Class,CUS-15737,Home Office,West,Technology,Machines,Acco Punch,4917.03,7,0,521.15
ORD-1054,2023-12-11,2023-12-13,First Class,CUS-15965,Consumer,East,Technology,Machines,GBC Binding Sys,1845.78,6,0,500.51
ORD-1459,2023-12-12,2023-12-13,Standard Class,CUS-87874,Home Office,North,Clothing,Sportswear,Nike Dri-Fit Tee,1588.01,5,0,137.2
ORD-1113,2023-12-15,2023-12-16,Same Day,CUS-57749,Home Office,North,Office Supplies,Art,Faber-Castell Markers,663.62,3,0,182.31
ORD-1588,2023-12-21,2023-12-25,Second Class,CUS-11303,Consumer,West,Technology,Phones,Nokia Lumia,6764.64,7,0.15,742.82
ORD-1172,2023-12-22,2023-12-23,Second Class,CUS-16755,Corporate,South,Technology,Machines,GBC Binding Sys,4116.98,6,0.3,-581.62
ORD-1457,2023-12-25,2023-12-29,Same Day,CUS-98511,Corporate,East,Office Supplies,Binders,Cardinal Binder,6828.1,5,0.1,728.37
ORD-1492,2023-12-26,2023-12-29,Standard Class,CUS-24334,Corporate,East,Office Supplies,Appliances,Hoover Vacuum,1501.64,8,0.2,33.7
ORD-1101,2023-12-27,2024-01-03,First Class,CUS-85465,Home Office,South,Office Supplies,Appliances,Sanyo Microwave,311.82,1,0.3,-37.82
ORD-1436,2023-12-29,2023-12-31,Second Class,CUS-90863,Corporate,North,Technology,Accessories,Kensington Lock,1148.99,2,0.3,-279.15
ORD-1042,2023-12-30,2024-01-03,First Class,CUS-37742,Corporate,North,Furniture,Bookcases,Realspace Bookcase,4491.11,3,0,420.26
ORD-1367,2023-12-30,2024-01-02,Standard Class,CUS-10012,Corporate,East,Clothing,Outerwear,Columbia Jacket,4034.02,8,0.2,-604.51
ORD-1277,2023-12-31,2024-01-06,First Class,CUS-83273,Home Office,West,Office Supplies,Binders,Avery Binder,2074.84,9,0,429.72
